seed	dq	dp	de	dgf	dgm	dg1	dg2	dg3	dg4	pf	pm	p1	p2	p3	p4	blue_daf	blue_dam	blue_da1	blue_da2	blue_da3	blue_da4	pink_daf	pink_dam	pink_da1	pink_da2	pink_da3	pink_da4	blue_laf	blue_lam	blue_la1	blue_la2	blue_la3	blue_la4	pink_laf	pink_lam	pink_la1	pink_la2	pink_la3	pink_la4	pedid	xr1	blue_recomb	x1	xr2	pink_recomb	x2	x	i	dallele	lallele	Y
1962974514	0.4	0.6	0.1	3	2	2	2	3	2	0.8329319947	-0.090480959	-0.040014738	-0.005006855	0.6904375025	0.1063680044	2	1	2	2	2	2	2	2	1	1	2	1	4	2	1	1	4	4	1	3	2	2	3	2	5	0.3580578409	0	0.2918987406	0.7963616358	0	0.0482422607	1.0636800442	4	2	1	1
1962974514	0.4	0.6	0.1	3	2	2	2	3	2	0.8329319947	-0.090480959	-0.040014738	-0.005006855	0.6904375025	0.1063680044	2	1	2	2	2	2	2	2	1	1	2	1	4	2	1	1	4	4	1	3	2	2	3	2	5	0.3580578409	0	0.2918987406	0.7963616358	0	0.0482422607	1.0636800442	4	1	2	0
679865644	0.4	0.6	0.1	2	1	1	2	2	2	-0.127816716	-0.608818731	-0.410789647	-0.031590426	0.0645600973	-0.064543326	2	1	1	2	2	2	1	1	1	1	1	1	6	3	6	6	6	6	6	2	3	2	3	3	6	0.0713491966	1	0.0069867964	0.1314500655	0	0.1623794977	-0.645433259	4	2	6	1
679865644	0.4	0.6	0.1	2	1	1	2	2	2	-0.127816716	-0.608818731	-0.410789647	-0.031590426	0.0645600973	-0.064543326	2	1	1	2	2	2	1	1	1	1	1	1	6	3	6	6	6	6	6	2	3	2	3	3	6	0.0713491966	1	0.0069867964	0.1314500655	0	0.1623794977	-0.645433259	4	1	2	0
1780215241	0.4	0.6	0.1	2	1	1	1	2	1	-0.166031575	-0.692060116	-0.536636475	-0.566624621	0.0941225461	-0.534793165	2	1	1	1	2	1	1	1	1	1	1	1	3	5	1	1	3	1	1	3	3	3	5	3	7	0.989847871	0	0.8001843853	0.7929820557	0	0.9962395639	0.6520683467	4	1	1	0
1780215241	0.4	0.6	0.1	2	1	1	1	2	1	-0.166031575	-0.692060116	-0.536636475	-0.566624621	0.0941225461	-0.534793165	2	1	1	1	2	1	1	1	1	1	1	1	3	5	1	1	3	1	1	3	3	3	5	3	7	0.989847871	0	0.8001843853	0.7929820557	0	0.9962395639	0.6520683467	4	1	3	0
6541955	0.4	0.6	0.1	3	1	2	2	2	2	0.8353817106	-0.671871139	0.0236164157	0.0372305232	0.084474676	0.1002051217	2	1	2	2	2	2	2	1	1	1	1	1	3	3	6	6	6	3	6	5	5	5	5	3	8	0.9019142468	0	0.2660117891	0.6825140033	0	0.3350650903	1.0020512172	4	2	6	1
6541955	0.4	0.6	0.1	3	1	2	2	2	2	0.8353817106	-0.671871139	0.0236164157	0.0372305232	0.084474676	0.1002051217	2	1	2	2	2	2	2	1	1	1	1	1	3	3	6	6	6	3	6	5	5	5	5	3	8	0.9019142468	0	0.2660117891	0.6825140033	0	0.3350650903	1.0020512172	4	1	5	0
1042897464	0.4	0.6	0.1	3	1	2	2	2	2	0.8344257777	-0.72491241	-0.19506222	0.0522711593	-0.202083055	-0.135549053	2	1	2	2	2	2	2	1	1	1	1	1	4	2	4	2	2	4	2	3	2	3	2	3	9	0.548630147	0	0.4924837064	0.4273999466	0	0.555251282	-1.355490531	4	2	2	1
1042897464	0.4	0.6	0.1	3	1	2	2	2	2	0.8344257777	-0.72491241	-0.19506222	0.0522711593	-0.202083055	-0.135549053	2	1	2	2	2	2	2	1	1	1	1	1	4	2	4	2	2	4	2	3	2	3	2	3	9	0.548630147	0	0.4924837064	0.4273999466	0	0.555251282	-1.355490531	4	1	3	0
1452355784	0.4	0.6	0.1	1	2	1	2	2	1	-0.441716947	-0.041504059	-0.711800889	0.0931756805	-0.098306646	-0.7079735	1	2	1	1	1	1	1	1	1	2	2	1	6	4	3	3	6	6	3	6	4	4	4	6	10	0.700300753	0	0.1137666815	0.6350767313	0	0.6659619099	-1.079734996	4	1	3	0
1452355784	0.4	0.6	0.1	1	2	1	2	2	1	-0.441716947	-0.041504059	-0.711800889	0.0931756805	-0.098306646	-0.7079735	1	2	1	1	1	1	1	1	1	2	2	1	6	4	3	3	6	6	3	6	4	4	4	6	10	0.700300753	0	0.1137666815	0.6350767313	0	0.6659619099	-1.079734996	4	2	4	1
2144457975	0.4	0.6	0.1	1	3	2	2	2	2	-0.573064218	0.8366146961	0.0929534389	0.1604344418	-0.074449214	0.1362275873	1	2	1	1	1	1	1	2	2	2	2	2	4	6	6	6	4	4	6	2	6	2	6	6	11	0.371696124	0	0.1872219509	0.3994643024	0	0.3267440602	1.3622758732	4	1	6	0
2144457975	0.4	0.6	0.1	1	3	2	2	2	2	-0.573064218	0.8366146961	0.0929534389	0.1604344418	-0.074449214	0.1362275873	1	2	1	1	1	1	1	2	2	2	2	2	4	6	6	6	4	4	6	2	6	2	6	6	11	0.371696124	0	0.1872219509	0.3994643024	0	0.3267440602	1.3622758732	4	2	2	1
335245709	0.4	0.6	0.1	3	1	2	2	2	2	0.7742076066	-0.652336363	0.0201299855	-0.124146191	0.038177348	0.0959421252	2	1	2	2	2	2	2	1	1	1	1	1	5	4	5	5	5	5	5	3	3	3	4	4	12	0.8223182712	0	0.8858509175	0.1025853814	0	0.4807453954	0.9594212524	4	2	5	1
335245709	0.4	0.6	0.1	3	1	2	2	2	2	0.7742076066	-0.652336363	0.0201299855	-0.124146191	0.038177348	0.0959421252	2	1	2	2	2	2	2	1	1	1	1	1	5	4	5	5	5	5	5	3	3	3	4	4	12	0.8223182712	0	0.8858509175	0.1025853814	0	0.4807453954	0.9594212524	4	1	3	0
1820157317	0.4	0.6	0.1	2	2	3	2	3	2	-0.048827925	-0.172475294	0.7776119136	-0.112803547	0.7996764473	0.1364040702	2	2	2	1	2	2	1	1	2	2	2	1	6	4	6	5	6	6	5	5	4	4	4	5	13	0.5587916181	0	0.4113750916	0.5542312835	0	0.8342404826	1.3640407023	4	1	5	0
1820157317	0.4	0.6	0.1	2	2	3	2	3	2	-0.048827925	-0.172475294	0.7776119136	-0.112803547	0.7996764473	0.1364040702	2	2	2	1	2	2	1	1	2	2	2	1	6	4	6	5	6	6	5	5	4	4	4	5	13	0.5587916181	0	0.4113750916	0.5542312835	0	0.8342404826	1.3640407023	4	2	4	1
1116558348	0.4	0.6	0.1	3	3	3	3	3	3	0.7254337849	0.8694096101	0.9008010362	0.9800408339	0.5423447082	0.7057987183	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	3	3	6	1	1	6	6	14	0.6831294995	0	0.9410536736	0.8266839263	0	0.9764574421	-0.942012817	4	2	2	1
1116558348	0.4	0.6	0.1	3	3	3	3	3	3	0.7254337849	0.8694096101	0.9008010362	0.9800408339	0.5423447082	0.7057987183	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	3	3	6	1	1	6	6	14	0.6831294995	0	0.9410536736	0.8266839263	0	0.9764574421	-0.942012817	4	2	1	1
604901746	0.4	0.6	0.1	2	2	2	3	2	3	-0.043871859	0.0921959333	0.0546129751	0.6840439888	-0.046263295	0.7870086913	1	1	1	2	1	2	2	2	2	2	2	2	5	4	5	6	5	5	6	6	6	6	6	6	15	0.0745426454	1	0.9303556326	0.1626508106	0	0.874799218	-0.129913087	4	2	6	1
604901746	0.4	0.6	0.1	2	2	2	3	2	3	-0.043871859	0.0921959333	0.0546129751	0.6840439888	-0.046263295	0.7870086913	1	1	1	2	1	2	2	2	2	2	2	2	5	4	5	6	5	5	6	6	6	6	6	6	15	0.0745426454	1	0.9303556326	0.1626508106	0	0.874799218	-0.129913087	4	2	6	1
1489754846	0.4	0.6	0.1	2	2	2	2	3	2	0.0205730744	0.0392077976	-0.121928619	-0.257761278	0.7795012972	-0.009395982	1	2	2	1	2	1	2	1	1	2	2	2	6	3	3	6	3	6	3	2	2	3	3	3	16	0.3059875599	0	0.4922765295	0.9154229774	0	0.3548596605	-0.093959821	4	1	6	0
1489754846	0.4	0.6	0.1	2	2	2	2	3	2	0.0205730744	0.0392077976	-0.121928619	-0.257761278	0.7795012972	-0.009395982	1	2	2	1	2	1	2	1	1	2	2	2	6	3	3	6	3	6	3	2	2	3	3	3	16	0.3059875599	0	0.4922765295	0.9154229774	0	0.3548596605	-0.093959821	4	2	3	1
1409083667	0.4	0.6	0.1	2	2	1	2	2	2	0.1054330127	0.0353246621	-0.547147651	-0.18354905	-0.021052917	-0.020752491	2	1	1	2	1	1	1	2	1	1	2	2	4	6	6	4	6	6	6	5	6	6	5	5	17	0.5090104106	0	0.9944306021	0.3370771568	0	0.6738679887	-0.207524908	4	2	4	1
1409083667	0.4	0.6	0.1	2	2	1	2	2	2	0.1054330127	0.0353246621	-0.547147651	-0.18354905	-0.021052917	-0.020752491	2	1	1	2	1	1	1	2	1	1	2	2	4	6	6	4	6	6	6	5	6	6	5	5	17	0.5090104106	0	0.9944306021	0.3370771568	0	0.6738679887	-0.207524908	4	1	6	0
466641608	0.4	0.6	0.1	2	1	2	2	1	2	-0.017263913	-0.646695925	-0.057887806	0.0413539134	-0.604974185	0.0333962782	1	1	2	2	1	2	2	1	1	1	1	1	3	1	3	3	3	3	3	4	4	4	1	4	18	0.7331723323	0	0.988376718	0.8074846122	0	0.8256659516	0.3339627816	4	2	3	1
466641608	0.4	0.6	0.1	2	1	2	2	1	2	-0.017263913	-0.646695925	-0.057887806	0.0413539134	-0.604974185	0.0333962782	1	1	2	2	1	2	2	1	1	1	1	1	3	1	3	3	3	3	3	4	4	4	1	4	18	0.7331723323	0	0.988376718	0.8074846122	0	0.8256659516	0.3339627816	4	1	4	0
2027069554	0.4	0.6	0.1	1	1	1	1	1	1	-0.555215554	-0.767602023	-0.673935329	-0.517239516	-0.523681342	-0.447649784	1	1	1	1	1	1	1	1	1	1	1	1	1	3	6	1	6	6	6	5	3	3	5	3	19	0.5195882588	0	0.5996418025	0.9001612407	0	0.0538629601	1.5235021639	4	1	1	0
2027069554	0.4	0.6	0.1	1	1	1	1	1	1	-0.555215554	-0.767602023	-0.673935329	-0.517239516	-0.523681342	-0.447649784	1	1	1	1	1	1	1	1	1	1	1	1	1	3	6	1	6	6	6	5	3	3	5	3	19	0.5195882588	0	0.5996418025	0.9001612407	0	0.0538629601	1.5235021639	4	1	3	0
1161293754	0.4	0.6	0.1	2	1	2	1	1	2	0.1114733743	-0.645213255	-0.004372291	-0.764355187	-0.563096849	-0.165979113	2	1	2	1	1	2	1	1	1	1	1	1	5	3	3	5	3	5	3	1	3	1	1	1	20	0.3879405243	0	0.4910359627	0.688047699	0	0.917759675	-1.659791135	4	1	5	0
1161293754	0.4	0.6	0.1	2	1	2	1	1	2	0.1114733743	-0.645213255	-0.004372291	-0.764355187	-0.563096849	-0.165979113	2	1	2	1	1	2	1	1	1	1	1	1	5	3	3	5	3	5	3	1	3	1	1	1	20	0.3879405243	0	0.4910359627	0.688047699	0	0.917759675	-1.659791135	4	1	1	0
2114307310	0.4	0.6	0.1	1	2	1	2	2	2	-0.522480077	-0.109191544	-0.56434925	-0.038590076	0.01825689	0.1301134046	1	1	1	1	1	1	1	2	1	2	2	2	3	4	3	5	5	5	5	4	4	4	4	4	21	0.1716986746	0	0.5012018944	0.3633954098	0	0.524398234	1.3011340459	4	1	5	0
2114307310	0.4	0.6	0.1	1	2	1	2	2	2	-0.522480077	-0.109191544	-0.56434925	-0.038590076	0.01825689	0.1301134046	1	1	1	1	1	1	1	2	1	2	2	2	3	4	3	5	5	5	5	4	4	4	4	4	21	0.1716986746	0	0.5012018944	0.3633954098	0	0.524398234	1.3011340459	4	2	4	1
1473576528	0.4	0.6	0.1	2	2	2	1	1	3	0.1558864429	0.0122528684	0.1237805185	-0.663323524	-0.627129645	0.7833612674	1	2	2	1	1	2	2	1	1	1	1	2	1	4	1	1	1	1	1	4	4	4	4	4	22	0.4307367375	0	0.5816755982	0.9861518978	0	0.11507865	-0.166387326	4	1	1	0
1473576528	0.4	0.6	0.1	2	2	2	1	1	3	0.1558864429	0.0122528684	0.1237805185	-0.663323524	-0.627129645	0.7833612674	1	2	2	1	1	2	2	1	1	1	1	2	1	4	1	1	1	1	1	4	4	4	4	4	22	0.4307367375	0	0.5816755982	0.9861518978	0	0.11507865	-0.166387326	4	1	4	0
2000225633	0.4	0.6	0.1	1	3	2	2	2	2	-0.610166034	0.864639803	0.0754609142	0.0872819223	-0.027675616	0.1110834524	1	2	1	1	1	1	1	2	2	2	2	2	5	2	5	2	2	2	2	6	6	2	6	2	23	0.5738867384	0	0.995114035	0.687264792	0	0.0483692182	1.1108345237	4	1	2	0
2000225633	0.4	0.6	0.1	1	3	2	2	2	2	-0.610166034	0.864639803	0.0754609142	0.0872819223	-0.027675616	0.1110834524	1	2	1	1	1	1	1	2	2	2	2	2	5	2	5	2	2	2	2	6	6	2	6	2	23	0.5738867384	0	0.995114035	0.687264792	0	0.0483692182	1.1108345237	4	2	2	1
2007033381	0.4	0.6	0.1	1	2	1	2	1	2	-0.684105117	-0.106898014	-0.600277597	0.0925651214	-0.46984377	0.0772553724	1	1	1	1	1	1	1	2	1	2	1	2	5	4	4	4	4	5	4	5	4	5	4	5	24	0.2144064164	0	0.3682384642	0.5363243378	0	0.7019789874	0.7725537245	4	1	4	0
2007033381	0.4	0.6	0.1	1	2	1	2	1	2	-0.684105117	-0.106898014	-0.600277597	0.0925651214	-0.46984377	0.0772553724	1	1	1	1	1	1	1	2	1	2	1	2	5	4	4	4	4	5	4	5	4	5	4	5	24	0.2144064164	0	0.3682384642	0.5363243378	0	0.7019789874	0.7725537245	4	2	5	1
369857384	0.4	0.6	0.1	3	2	2	3	3	2	0.7449311404	0.0526349894	0.032711748	0.6602298525	0.8925135042	0.0406479053	2	2	2	2	2	2	2	1	1	2	2	1	6	5	2	2	6	2	2	1	1	5	5	5	25	0.1671284675	0	0.5326244875	0.0185169135	1	0.8626211508	0.4064790527	4	2	2	1
369857384	0.4	0.6	0.1	3	2	2	3	3	2	0.7449311404	0.0526349894	0.032711748	0.6602298525	0.8925135042	0.0406479053	2	2	2	2	2	2	2	1	1	2	2	1	6	5	2	2	6	2	2	1	1	5	5	5	25	0.1671284675	0	0.5326244875	0.0185169135	1	0.8626211508	0.4064790527	4	2	5	1
874432160	0.4	0.6	0.1	2	2	2	2	2	1	0.1059789053	-0.131471402	-0.180264561	0.0327435942	-0.144481025	-0.814159056	1	1	2	1	2	1	2	2	1	2	1	1	6	2	3	6	3	6	3	4	2	2	2	2	26	0.1527262056	0	0.126448948	0.8256781287	0	0.0331713702	-2.141590557	4	1	6	0
874432160	0.4	0.6	0.1	2	2	2	2	2	1	0.1059789053	-0.131471402	-0.180264561	0.0327435942	-0.144481025	-0.814159056	1	1	2	1	2	1	2	2	1	2	1	1	6	2	3	6	3	6	3	4	2	2	2	2	26	0.1527262056	0	0.126448948	0.8256781287	0	0.0331713702	-2.141590557	4	2	2	1
1104325215	0.4	0.6	0.1	1	2	1	1	2	1	-0.653861336	-0.080770199	-0.69539881	-0.529817814	0.0036929335	-0.625854212	1	1	1	1	1	1	1	2	1	1	2	1	4	6	5	5	4	4	5	4	6	6	4	6	27	0.0889435206	1	0.5179982421	0.4312943865	0	0.0274654646	-0.258542118	4	1	5	0
1104325215	0.4	0.6	0.1	1	2	1	1	2	1	-0.653861336	-0.080770199	-0.69539881	-0.529817814	0.0036929335	-0.625854212	1	1	1	1	1	1	1	2	1	1	2	1	4	6	5	5	4	4	5	4	6	6	4	6	27	0.0889435206	1	0.5179982421	0.4312943865	0	0.0274654646	-0.258542118	4	1	6	0
1442967529	0.4	0.6	0.1	2	1	2	2	2	1	-0.017885596	-0.602130592	0.1053955702	-0.031799918	0.1325068311	-0.658124427	2	1	2	2	2	1	1	1	1	1	1	1	5	5	5	5	5	5	5	3	5	5	5	3	28	0.2401338859	0	0.5763605836	0.4157217366	0	0.7328873918	-0.581244271	4	2	5	1
1442967529	0.4	0.6	0.1	2	1	2	2	2	1	-0.017885596	-0.602130592	0.1053955702	-0.031799918	0.1325068311	-0.658124427	2	1	2	2	2	1	1	1	1	1	1	1	5	5	5	5	5	5	5	3	5	5	5	3	28	0.2401338859	0	0.5763605836	0.4157217366	0	0.7328873918	-0.581244271	4	1	5	0
269415206	0.4	0.6	0.1	2	2	3	2	2	2	-0.027265748	0.1212383959	0.785358764	0.0008555653	-0.021526656	0.0497752428	1	2	2	1	1	1	2	1	2	2	2	2	6	6	3	6	6	6	3	3	3	6	6	6	29	0.3151075781	0	0.0688731363	0.7194344512	0	0.3738071133	0.4977524282	4	1	6	0
269415206	0.4	0.6	0.1	2	2	3	2	2	2	-0.027265748	0.1212383959	0.785358764	0.0008555653	-0.021526656	0.0497752428	1	2	2	1	1	1	2	1	2	2	2	2	6	6	3	6	6	6	3	3	3	6	6	6	29	0.3151075781	0	0.0688731363	0.7194344512	0	0.3738071133	0.4977524282	4	2	6	1
796374574	0.4	0.6	0.1	2	2	2	2	2	2	0.0866193163	-0.118483518	-0.096036769	0.1301767335	-0.032305755	-0.091323011	2	2	1	1	2	2	1	1	2	2	1	1	5	5	5	3	5	5	3	2	5	5	5	2	30	0.7043623932	0	0.246301178	0.2601327357	0	0.6099108772	-0.913230115	4	1	3	0
796374574	0.4	0.6	0.1	2	2	2	2	2	2	0.0866193163	-0.118483518	-0.096036769	0.1301767335	-0.032305755	-0.091323011	2	2	1	1	2	2	1	1	2	2	1	1	5	5	5	3	5	5	3	2	5	5	5	2	30	0.7043623932	0	0.246301178	0.2601327357	0	0.6099108772	-0.913230115	4	2	5	1
1344283049	0.4	0.6	0.1	3	2	2	3	2	2	0.6541881147	-0.065738081	0.1213468964	0.7258542225	-0.004774527	-0.091587656	2	2	2	2	2	2	2	1	1	2	1	1	3	3	5	5	5	5	5	2	2	3	2	2	31	0.9875429631	0	0.950282434	0.2325105235	0	0.8375251954	-0.915876557	4	2	5	1
1344283049	0.4	0.6	0.1	3	2	2	3	2	2	0.6541881147	-0.065738081	0.1213468964	0.7258542225	-0.004774527	-0.091587656	2	2	2	2	2	2	2	1	1	2	1	1	3	3	5	5	5	5	5	2	2	3	2	2	31	0.9875429631	0	0.950282434	0.2325105235	0	0.8375251954	-0.915876557	4	2	3	1
196815700	0.4	0.6	0.1	1	1	1	1	1	1	-0.460639137	-0.458967069	-0.598834726	-0.619034403	-0.689264148	-0.574171567	1	1	1	1	1	1	1	1	1	1	1	1	2	3	6	6	6	2	6	6	3	6	6	3	32	0.5238661568	0	0.1992273686	0.4256527789	0	0.4038028821	0.2582843311	4	1	6	0
196815700	0.4	0.6	0.1	1	1	1	1	1	1	-0.460639137	-0.458967069	-0.598834726	-0.619034403	-0.689264148	-0.574171567	1	1	1	1	1	1	1	1	1	1	1	1	2	3	6	6	6	2	6	6	3	6	6	3	32	0.5238661568	0	0.1992273686	0.4256527789	0	0.4038028821	0.2582843311	4	1	6	0
1193260466	0.4	0.6	0.1	3	2	2	2	3	3	0.9033960577	-0.010282741	-0.016350843	-0.06016406	0.8202619195	0.6239931279	2	1	2	2	2	2	2	2	1	1	2	2	5	1	6	6	5	5	6	3	1	1	3	3	33	0.2658496472	0	0.2705896666	0.3545415194	0	0.9812677917	-1.760068721	4	2	6	1
1193260466	0.4	0.6	0.1	3	2	2	2	3	3	0.9033960577	-0.010282741	-0.016350843	-0.06016406	0.8202619195	0.6239931279	2	1	2	2	2	2	2	2	1	1	2	2	5	1	6	6	5	5	6	3	1	1	3	3	33	0.2658496472	0	0.2705896666	0.3545415194	0	0.9812677917	-1.760068721	4	1	1	0
242400148	0.4	0.6	0.1	2	2	1	1	2	3	0.1073567841	-0.133934742	-0.494965422	-0.544335412	-0.074533423	0.8734390502	1	1	1	1	2	2	2	2	1	1	1	2	5	6	3	5	3	3	3	3	6	6	6	3	34	0.3890615126	0	0.6252189212	0.1335894881	0	0.5691057898	0.7343905018	4	1	5	0
242400148	0.4	0.6	0.1	2	2	1	1	2	3	0.1073567841	-0.133934742	-0.494965422	-0.544335412	-0.074533423	0.8734390502	1	1	1	1	2	2	2	2	1	1	1	2	5	6	3	5	3	3	3	3	6	6	6	3	34	0.3890615126	0	0.6252189212	0.1335894881	0	0.5691057898	0.7343905018	4	1	6	0
2015235829	0.4	0.6	0.1	1	2	1	2	2	1	-0.442048564	0.0671428115	-0.773456008	-0.099198898	-0.172593767	-0.429925462	1	2	1	1	1	1	1	1	1	2	2	1	6	2	6	6	6	1	1	6	6	2	2	2	35	0.9185507753	0	0.5152847015	0.0075713308	1	0.5761711791	1.7007453848	4	1	6	0
2015235829	0.4	0.6	0.1	1	2	1	2	2	1	-0.442048564	0.0671428115	-0.773456008	-0.099198898	-0.172593767	-0.429925462	1	2	1	1	1	1	1	1	1	2	2	1	6	2	6	6	6	1	1	6	6	2	2	2	35	0.9185507753	0	0.5152847015	0.0075713308	1	0.5761711791	1.7007453848	4	2	2	1
244017995	0.4	0.6	0.1	2	2	3	1	3	2	-0.282147181	-0.049138247	0.7931739118	-0.635697638	0.6644853148	0.0249546611	2	1	2	1	2	1	1	2	2	1	2	2	6	5	6	1	6	1	1	5	5	5	5	5	36	0.9874504129	0	0.6395302967	0.1002748646	0	0.7566899372	0.2495466107	4	1	1	0
244017995	0.4	0.6	0.1	2	2	3	1	3	2	-0.282147181	-0.049138247	0.7931739118	-0.635697638	0.6644853148	0.0249546611	2	1	2	1	2	1	1	2	2	1	2	2	6	5	6	1	6	1	1	5	5	5	5	5	36	0.9874504129	0	0.6395302967	0.1002748646	0	0.7566899372	0.2495466107	4	1	5	0
61584209	0.4	0.6	0.1	1	1	1	1	1	1	-0.768811245	-0.613208409	-0.577183714	-0.656595049	-0.606476924	-0.465712389	1	1	1	1	1	1	1	1	1	1	1	1	4	3	3	3	3	3	3	3	3	3	3	3	37	0.4831588531	0	0.5155900058	0.1269991962	0	0.6613458128	1.3428761061	4	1	3	0
61584209	0.4	0.6	0.1	1	1	1	1	1	1	-0.768811245	-0.613208409	-0.577183714	-0.656595049	-0.606476924	-0.465712389	1	1	1	1	1	1	1	1	1	1	1	1	4	3	3	3	3	3	3	3	3	3	3	3	37	0.4831588531	0	0.5155900058	0.1269991962	0	0.6613458128	1.3428761061	4	1	3	0
1906361467	0.4	0.6	0.1	1	2	2	2	2	2	-0.545470352	-0.089975027	-0.11690238	0.1698724379	0.086553929	0.0908805366	1	2	1	1	1	1	1	1	2	2	2	2	4	5	4	4	4	3	3	3	5	5	5	5	38	0.5327727932	0	0.637604127	0.5971365802	0	0.3316737881	0.9088053658	4	1	4	0
1906361467	0.4	0.6	0.1	1	2	2	2	2	2	-0.545470352	-0.089975027	-0.11690238	0.1698724379	0.086553929	0.0908805366	1	2	1	1	1	1	1	1	2	2	2	2	4	5	4	4	4	3	3	3	5	5	5	5	38	0.5327727932	0	0.637604127	0.5971365802	0	0.3316737881	0.9088053658	4	2	5	1
747445227	0.4	0.6	0.1	2	2	2	3	3	1	-0.12195835	0.0895139953	-0.113111799	0.7292587223	0.65392503	-0.632034342	2	1	2	2	2	1	1	2	1	2	2	1	5	6	5	1	5	1	1	6	6	6	6	6	39	0.8474382557	0	0.5840356725	0.1667381004	0	0.115604654	-0.320343419	4	2	1	1
747445227	0.4	0.6	0.1	2	2	2	3	3	1	-0.12195835	0.0895139953	-0.113111799	0.7292587223	0.65392503	-0.632034342	2	1	2	2	2	1	1	2	1	2	2	1	5	6	5	1	5	1	1	6	6	6	6	6	39	0.8474382557	0	0.5840356725	0.1667381004	0	0.115604654	-0.320343419	4	2	6	1
1807677195	0.4	0.6	0.1	2	1	2	1	1	2	-0.068739185	-0.587283183	-0.085478684	-0.568428199	-0.65517074	0.1079560421	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	3	3	2	3	2	2	2	2	2	40	0.4814762233	0	0.0665435265	0.1600911483	0	0.5172364365	1.0795604213	4	1	3	0
1807677195	0.4	0.6	0.1	2	1	2	1	1	2	-0.068739185	-0.587283183	-0.085478684	-0.568428199	-0.65517074	0.1079560421	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	3	3	2	3	2	2	2	2	2	40	0.4814762233	0	0.0665435265	0.1600911483	0	0.5172364365	1.0795604213	4	1	2	0
293349623	0.4	0.6	0.1	1	2	2	2	2	2	-0.590844119	0.0320417017	0.1831562016	-0.025986507	-0.059163156	0.0572856221	1	2	1	1	1	1	1	1	2	2	2	2	1	4	4	4	1	1	4	2	4	4	4	4	41	0.5554012948	0	0.0879240297	0.5653839822	0	0.4025707768	0.5728562211	4	1	4	0
293349623	0.4	0.6	0.1	1	2	2	2	2	2	-0.590844119	0.0320417017	0.1831562016	-0.025986507	-0.059163156	0.0572856221	1	2	1	1	1	1	1	1	2	2	2	2	1	4	4	4	1	1	4	2	4	4	4	4	41	0.5554012948	0	0.0879240297	0.5653839822	0	0.4025707768	0.5728562211	4	2	4	1
1968674623	0.4	0.6	0.1	1	2	2	1	2	2	-0.551577706	0.0666333672	0.0753529454	-0.701688011	-0.045939247	0.0526582884	1	2	1	1	1	1	1	1	2	1	2	2	3	5	3	3	3	5	5	5	5	5	5	5	42	0.0059058489	1	0.3737583977	0.735230401	0	0.3243796748	0.5265828836	4	1	3	0
1968674623	0.4	0.6	0.1	1	2	2	1	2	2	-0.551577706	0.0666333672	0.0753529454	-0.701688011	-0.045939247	0.0526582884	1	2	1	1	1	1	1	1	2	1	2	2	3	5	3	3	3	5	5	5	5	5	5	5	42	0.0059058489	1	0.3737583977	0.735230401	0	0.3243796748	0.5265828836	4	1	5	0
2014201968	0.4	0.6	0.1	1	3	2	2	2	2	-0.511974022	0.6514100067	0.2139373455	0.1211199508	-0.048079709	0.1116929899	1	2	1	1	1	1	1	2	2	2	2	2	1	5	1	3	1	1	3	6	6	6	6	6	43	0.3542193232	0	0.3446196305	0.1195872939	0	0.7202046172	1.116929899	4	1	3	0
2014201968	0.4	0.6	0.1	1	3	2	2	2	2	-0.511974022	0.6514100067	0.2139373455	0.1211199508	-0.048079709	0.1116929899	1	2	1	1	1	1	1	2	2	2	2	2	1	5	1	3	1	1	3	6	6	6	6	6	43	0.3542193232	0	0.3446196305	0.1195872939	0	0.7202046172	1.116929899	4	2	6	1
9672762	0.4	0.6	0.1	1	1	1	1	1	1	-0.804435624	-0.66818746	-0.804969929	-0.749160052	-0.414724135	-0.394282332	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	2	1	2	4	4	2	2	44	0.3767651801	0	0.0079726512	0.6827583675	0	0.7729054805	2.057176677	4	1	1	0
9672762	0.4	0.6	0.1	1	1	1	1	1	1	-0.804435624	-0.66818746	-0.804969929	-0.749160052	-0.414724135	-0.394282332	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	2	1	2	4	4	2	2	44	0.3767651801	0	0.0079726512	0.6827583675	0	0.7729054805	2.057176677	4	1	4	0
1832822569	0.4	0.6	0.1	2	1	2	2	1	2	0.1016891019	-0.521964247	0.0227905632	0.008457501	-0.706268742	0.1272622287	2	1	2	2	1	2	1	1	1	1	1	1	3	5	3	3	3	3	3	3	3	3	3	5	45	0.0189125175	1	0.3687012034	0.4660207785	0	0.1109393905	1.2726222868	4	2	3	1
1832822569	0.4	0.6	0.1	2	1	2	2	1	2	0.1016891019	-0.521964247	0.0227905632	0.008457501	-0.706268742	0.1272622287	2	1	2	2	1	2	1	1	1	1	1	1	3	5	3	3	3	3	3	3	3	3	3	5	45	0.0189125175	1	0.3687012034	0.4660207785	0	0.1109393905	1.2726222868	4	1	3	0
